images,seg,bboxes
20181204135952_camera_frontcenter_000071179.png,20181204135952_label_frontcenter_000071179.png,20181204135952_label3D_frontcenter_000071179.txt
20181204135952_camera_frontcenter_000071207.png,20181204135952_label_frontcenter_000071207.png,20181204135952_label3D_frontcenter_000071207.txt
20181204135952_camera_frontcenter_000071267.png,20181204135952_label_frontcenter_000071267.png,20181204135952_label3D_frontcenter_000071267.txt
20181204135952_camera_frontcenter_000071335.png,20181204135952_label_frontcenter_000071335.png,20181204135952_label3D_frontcenter_000071335.txt
20181204135952_camera_frontcenter_000071435.png,20181204135952_label_frontcenter_000071435.png,20181204135952_label3D_frontcenter_000071435.txt
20181204135952_camera_frontcenter_000071468.png,20181204135952_label_frontcenter_000071468.png,20181204135952_label3D_frontcenter_000071468.txt
20181204135952_camera_frontcenter_000071475.png,20181204135952_label_frontcenter_000071475.png,20181204135952_label3D_frontcenter_000071475.txt
20181204135952_camera_frontcenter_000071552.png,20181204135952_label_frontcenter_000071552.png,20181204135952_label3D_frontcenter_000071552.txt
20181204135952_camera_frontcenter_000071632.png,20181204135952_label_frontcenter_000071632.png,20181204135952_label3D_frontcenter_000071632.txt
20181204135952_camera_frontcenter_000071746.png,20181204135952_label_frontcenter_000071746.png,20181204135952_label3D_frontcenter_000071746.txt
20181204135952_camera_frontcenter_000071770.png,20181204135952_label_frontcenter_000071770.png,20181204135952_label3D_frontcenter_000071770.txt
20181204135952_camera_frontcenter_000071794.png,20181204135952_label_frontcenter_000071794.png,20181204135952_label3D_frontcenter_000071794.txt
20181204135952_camera_frontcenter_000071860.png,20181204135952_label_frontcenter_000071860.png,20181204135952_label3D_frontcenter_000071860.txt
20181204135952_camera_frontcenter_000071970.png,20181204135952_label_frontcenter_000071970.png,20181204135952_label3D_frontcenter_000071970.txt
20181204135952_camera_frontcenter_000071998.png,20181204135952_label_frontcenter_000071998.png,20181204135952_label3D_frontcenter_000071998.txt
20181204135952_camera_frontcenter_000072025.png,20181204135952_label_frontcenter_000072025.png,20181204135952_label3D_frontcenter_000072025.txt
20181204135952_camera_frontcenter_000072059.png,20181204135952_label_frontcenter_000072059.png,20181204135952_label3D_frontcenter_000072059.txt
20181204135952_camera_frontcenter_000072329.png,20181204135952_label_frontcenter_000072329.png,20181204135952_label3D_frontcenter_000072329.txt
20181204135952_camera_frontcenter_000072377.png,20181204135952_label_frontcenter_000072377.png,20181204135952_label3D_frontcenter_000072377.txt
20181204135952_camera_frontcenter_000072577.png,20181204135952_label_frontcenter_000072577.png,20181204135952_label3D_frontcenter_000072577.txt
20181204135952_camera_frontcenter_000072688.png,20181204135952_label_frontcenter_000072688.png,20181204135952_label3D_frontcenter_000072688.txt
20181204135952_camera_frontcenter_000072729.png,20181204135952_label_frontcenter_000072729.png,20181204135952_label3D_frontcenter_000072729.txt
20181204135952_camera_frontcenter_000073235.png,20181204135952_label_frontcenter_000073235.png,20181204135952_label3D_frontcenter_000073235.txt
20181204135952_camera_frontcenter_000073302.png,20181204135952_label_frontcenter_000073302.png,20181204135952_label3D_frontcenter_000073302.txt
20181204135952_camera_frontcenter_000073363.png,20181204135952_label_frontcenter_000073363.png,20181204135952_label3D_frontcenter_000073363.txt
20181204135952_camera_frontcenter_000073589.png,20181204135952_label_frontcenter_000073589.png,20181204135952_label3D_frontcenter_000073589.txt
20181204135952_camera_frontcenter_000073610.png,20181204135952_label_frontcenter_000073610.png,20181204135952_label3D_frontcenter_000073610.txt
20181204135952_camera_frontcenter_000073634.png,20181204135952_label_frontcenter_000073634.png,20181204135952_label3D_frontcenter_000073634.txt
20181204135952_camera_frontcenter_000073644.png,20181204135952_label_frontcenter_000073644.png,20181204135952_label3D_frontcenter_000073644.txt
20181204135952_camera_frontcenter_000073752.png,20181204135952_label_frontcenter_000073752.png,20181204135952_label3D_frontcenter_000073752.txt
20181204135952_camera_frontcenter_000074302.png,20181204135952_label_frontcenter_000074302.png,20181204135952_label3D_frontcenter_000074302.txt
20181204135952_camera_frontcenter_000074470.png,20181204135952_label_frontcenter_000074470.png,20181204135952_label3D_frontcenter_000074470.txt
20181204135952_camera_frontcenter_000078213.png,20181204135952_label_frontcenter_000078213.png,20181204135952_label3D_frontcenter_000078213.txt
20181204135952_camera_frontcenter_000078230.png,20181204135952_label_frontcenter_000078230.png,20181204135952_label3D_frontcenter_000078230.txt
20181204135952_camera_frontcenter_000078257.png,20181204135952_label_frontcenter_000078257.png,20181204135952_label3D_frontcenter_000078257.txt
20181204135952_camera_frontcenter_000079306.png,20181204135952_label_frontcenter_000079306.png,20181204135952_label3D_frontcenter_000079306.txt
20181204135952_camera_frontcenter_000079463.png,20181204135952_label_frontcenter_000079463.png,20181204135952_label3D_frontcenter_000079463.txt
20181204135952_camera_frontcenter_000080392.png,20181204135952_label_frontcenter_000080392.png,20181204135952_label3D_frontcenter_000080392.txt
20181204135952_camera_frontcenter_000080569.png,20181204135952_label_frontcenter_000080569.png,20181204135952_label3D_frontcenter_000080569.txt
20181204135952_camera_frontcenter_000080711.png,20181204135952_label_frontcenter_000080711.png,20181204135952_label3D_frontcenter_000080711.txt
20181204135952_camera_frontcenter_000080735.png,20181204135952_label_frontcenter_000080735.png,20181204135952_label3D_frontcenter_000080735.txt
20181204135952_camera_frontcenter_000080844.png,20181204135952_label_frontcenter_000080844.png,20181204135952_label3D_frontcenter_000080844.txt
20181204135952_camera_frontcenter_000080863.png,20181204135952_label_frontcenter_000080863.png,20181204135952_label3D_frontcenter_000080863.txt
20181204135952_camera_frontcenter_000080867.png,20181204135952_label_frontcenter_000080867.png,20181204135952_label3D_frontcenter_000080867.txt
20181204135952_camera_frontcenter_000080971.png,20181204135952_label_frontcenter_000080971.png,20181204135952_label3D_frontcenter_000080971.txt
20181204135952_camera_frontcenter_000080993.png,20181204135952_label_frontcenter_000080993.png,20181204135952_label3D_frontcenter_000080993.txt
20181204135952_camera_frontcenter_000081017.png,20181204135952_label_frontcenter_000081017.png,20181204135952_label3D_frontcenter_000081017.txt
20181204135952_camera_frontcenter_000081184.png,20181204135952_label_frontcenter_000081184.png,20181204135952_label3D_frontcenter_000081184.txt
20181204135952_camera_frontcenter_000081193.png,20181204135952_label_frontcenter_000081193.png,20181204135952_label3D_frontcenter_000081193.txt
20181204135952_camera_frontcenter_000081230.png,20181204135952_label_frontcenter_000081230.png,20181204135952_label3D_frontcenter_000081230.txt
20181204135952_camera_frontcenter_000081341.png,20181204135952_label_frontcenter_000081341.png,20181204135952_label3D_frontcenter_000081341.txt
20181204135952_camera_frontcenter_000082889.png,20181204135952_label_frontcenter_000082889.png,20181204135952_label3D_frontcenter_000082889.txt
20181204135952_camera_frontcenter_000083024.png,20181204135952_label_frontcenter_000083024.png,20181204135952_label3D_frontcenter_000083024.txt
20181204135952_camera_frontcenter_000083066.png,20181204135952_label_frontcenter_000083066.png,20181204135952_label3D_frontcenter_000083066.txt
20181204135952_camera_frontcenter_000083596.png,20181204135952_label_frontcenter_000083596.png,20181204135952_label3D_frontcenter_000083596.txt
20181204135952_camera_frontcenter_000083620.png,20181204135952_label_frontcenter_000083620.png,20181204135952_label3D_frontcenter_000083620.txt
20181204135952_camera_frontcenter_000083983.png,20181204135952_label_frontcenter_000083983.png,20181204135952_label3D_frontcenter_000083983.txt
20181204135952_camera_frontcenter_000084003.png,20181204135952_label_frontcenter_000084003.png,20181204135952_label3D_frontcenter_000084003.txt
20181204135952_camera_frontcenter_000084010.png,20181204135952_label_frontcenter_000084010.png,20181204135952_label3D_frontcenter_000084010.txt
20181204135952_camera_frontcenter_000084066.png,20181204135952_label_frontcenter_000084066.png,20181204135952_label3D_frontcenter_000084066.txt
20181204135952_camera_frontcenter_000084076.png,20181204135952_label_frontcenter_000084076.png,20181204135952_label3D_frontcenter_000084076.txt
20181204135952_camera_frontcenter_000084290.png,20181204135952_label_frontcenter_000084290.png,20181204135952_label3D_frontcenter_000084290.txt
20181204135952_camera_frontcenter_000084306.png,20181204135952_label_frontcenter_000084306.png,20181204135952_label3D_frontcenter_000084306.txt
20181204135952_camera_frontcenter_000084313.png,20181204135952_label_frontcenter_000084313.png,20181204135952_label3D_frontcenter_000084313.txt
20181204135952_camera_frontcenter_000084324.png,20181204135952_label_frontcenter_000084324.png,20181204135952_label3D_frontcenter_000084324.txt
20181204135952_camera_frontcenter_000084354.png,20181204135952_label_frontcenter_000084354.png,20181204135952_label3D_frontcenter_000084354.txt
20181204135952_camera_frontcenter_000084365.png,20181204135952_label_frontcenter_000084365.png,20181204135952_label3D_frontcenter_000084365.txt
20181204135952_camera_frontcenter_000084433.png,20181204135952_label_frontcenter_000084433.png,20181204135952_label3D_frontcenter_000084433.txt
20181204135952_camera_frontcenter_000084593.png,20181204135952_label_frontcenter_000084593.png,20181204135952_label3D_frontcenter_000084593.txt
20181204135952_camera_frontcenter_000084614.png,20181204135952_label_frontcenter_000084614.png,20181204135952_label3D_frontcenter_000084614.txt
20181204135952_camera_frontcenter_000084706.png,20181204135952_label_frontcenter_000084706.png,20181204135952_label3D_frontcenter_000084706.txt
20181204135952_camera_frontcenter_000084849.png,20181204135952_label_frontcenter_000084849.png,20181204135952_label3D_frontcenter_000084849.txt
20181204135952_camera_frontcenter_000085124.png,20181204135952_label_frontcenter_000085124.png,20181204135952_label3D_frontcenter_000085124.txt
20181204135952_camera_frontcenter_000085163.png,20181204135952_label_frontcenter_000085163.png,20181204135952_label3D_frontcenter_000085163.txt
20181204135952_camera_frontcenter_000085495.png,20181204135952_label_frontcenter_000085495.png,20181204135952_label3D_frontcenter_000085495.txt
20181204135952_camera_frontcenter_000085766.png,20181204135952_label_frontcenter_000085766.png,20181204135952_label3D_frontcenter_000085766.txt
20181204135952_camera_frontcenter_000085810.png,20181204135952_label_frontcenter_000085810.png,20181204135952_label3D_frontcenter_000085810.txt
20181204135952_camera_frontcenter_000085919.png,20181204135952_label_frontcenter_000085919.png,20181204135952_label3D_frontcenter_000085919.txt
20181204135952_camera_frontcenter_000086083.png,20181204135952_label_frontcenter_000086083.png,20181204135952_label3D_frontcenter_000086083.txt
20181204135952_camera_frontcenter_000086168.png,20181204135952_label_frontcenter_000086168.png,20181204135952_label3D_frontcenter_000086168.txt
20181204135952_camera_frontcenter_000086498.png,20181204135952_label_frontcenter_000086498.png,20181204135952_label3D_frontcenter_000086498.txt
20181204135952_camera_frontcenter_000086525.png,20181204135952_label_frontcenter_000086525.png,20181204135952_label3D_frontcenter_000086525.txt
20181204135952_camera_frontcenter_000086541.png,20181204135952_label_frontcenter_000086541.png,20181204135952_label3D_frontcenter_000086541.txt
20181204135952_camera_frontcenter_000086705.png,20181204135952_label_frontcenter_000086705.png,20181204135952_label3D_frontcenter_000086705.txt
20181204135952_camera_frontcenter_000086786.png,20181204135952_label_frontcenter_000086786.png,20181204135952_label3D_frontcenter_000086786.txt
20181204135952_camera_frontcenter_000086796.png,20181204135952_label_frontcenter_000086796.png,20181204135952_label3D_frontcenter_000086796.txt
20181204135952_camera_frontcenter_000086810.png,20181204135952_label_frontcenter_000086810.png,20181204135952_label3D_frontcenter_000086810.txt
20181204135952_camera_frontcenter_000087500.png,20181204135952_label_frontcenter_000087500.png,20181204135952_label3D_frontcenter_000087500.txt
20181204135952_camera_frontcenter_000087504.png,20181204135952_label_frontcenter_000087504.png,20181204135952_label3D_frontcenter_000087504.txt
20181204135952_camera_frontcenter_000087534.png,20181204135952_label_frontcenter_000087534.png,20181204135952_label3D_frontcenter_000087534.txt
20181204135952_camera_frontcenter_000087590.png,20181204135952_label_frontcenter_000087590.png,20181204135952_label3D_frontcenter_000087590.txt
20181204135952_camera_frontcenter_000087709.png,20181204135952_label_frontcenter_000087709.png,20181204135952_label3D_frontcenter_000087709.txt
20181204135952_camera_frontcenter_000087713.png,20181204135952_label_frontcenter_000087713.png,20181204135952_label3D_frontcenter_000087713.txt
20181204135952_camera_frontcenter_000087752.png,20181204135952_label_frontcenter_000087752.png,20181204135952_label3D_frontcenter_000087752.txt
20181204135952_camera_frontcenter_000087877.png,20181204135952_label_frontcenter_000087877.png,20181204135952_label3D_frontcenter_000087877.txt
20181204135952_camera_frontcenter_000088081.png,20181204135952_label_frontcenter_000088081.png,20181204135952_label3D_frontcenter_000088081.txt
20181204135952_camera_frontcenter_000088101.png,20181204135952_label_frontcenter_000088101.png,20181204135952_label3D_frontcenter_000088101.txt
20181204135952_camera_frontcenter_000088159.png,20181204135952_label_frontcenter_000088159.png,20181204135952_label3D_frontcenter_000088159.txt
20181204135952_camera_frontcenter_000088210.png,20181204135952_label_frontcenter_000088210.png,20181204135952_label3D_frontcenter_000088210.txt
20181204135952_camera_frontcenter_000088454.png,20181204135952_label_frontcenter_000088454.png,20181204135952_label3D_frontcenter_000088454.txt
20181204135952_camera_frontcenter_000089023.png,20181204135952_label_frontcenter_000089023.png,20181204135952_label3D_frontcenter_000089023.txt
20181204135952_camera_frontcenter_000089051.png,20181204135952_label_frontcenter_000089051.png,20181204135952_label3D_frontcenter_000089051.txt
20181204135952_camera_frontcenter_000089161.png,20181204135952_label_frontcenter_000089161.png,20181204135952_label3D_frontcenter_000089161.txt
20181204135952_camera_frontcenter_000089238.png,20181204135952_label_frontcenter_000089238.png,20181204135952_label3D_frontcenter_000089238.txt
20181204135952_camera_frontcenter_000089248.png,20181204135952_label_frontcenter_000089248.png,20181204135952_label3D_frontcenter_000089248.txt
20181204135952_camera_frontcenter_000089309.png,20181204135952_label_frontcenter_000089309.png,20181204135952_label3D_frontcenter_000089309.txt
20181204135952_camera_frontcenter_000089326.png,20181204135952_label_frontcenter_000089326.png,20181204135952_label3D_frontcenter_000089326.txt
20181204135952_camera_frontcenter_000089336.png,20181204135952_label_frontcenter_000089336.png,20181204135952_label3D_frontcenter_000089336.txt
20181204135952_camera_frontcenter_000089462.png,20181204135952_label_frontcenter_000089462.png,20181204135952_label3D_frontcenter_000089462.txt
20181204135952_camera_frontcenter_000089463.png,20181204135952_label_frontcenter_000089463.png,20181204135952_label3D_frontcenter_000089463.txt
20181204135952_camera_frontcenter_000089722.png,20181204135952_label_frontcenter_000089722.png,20181204135952_label3D_frontcenter_000089722.txt
20181204135952_camera_frontcenter_000089800.png,20181204135952_label_frontcenter_000089800.png,20181204135952_label3D_frontcenter_000089800.txt
20181204135952_camera_frontcenter_000089804.png,20181204135952_label_frontcenter_000089804.png,20181204135952_label3D_frontcenter_000089804.txt
20181204135952_camera_frontcenter_000090873.png,20181204135952_label_frontcenter_000090873.png,20181204135952_label3D_frontcenter_000090873.txt
20181204135952_camera_frontcenter_000090942.png,20181204135952_label_frontcenter_000090942.png,20181204135952_label3D_frontcenter_000090942.txt
20181204135952_camera_frontcenter_000091219.png,20181204135952_label_frontcenter_000091219.png,20181204135952_label3D_frontcenter_000091219.txt
20181204135952_camera_frontcenter_000091228.png,20181204135952_label_frontcenter_000091228.png,20181204135952_label3D_frontcenter_000091228.txt
20181204135952_camera_frontcenter_000091240.png,20181204135952_label_frontcenter_000091240.png,20181204135952_label3D_frontcenter_000091240.txt
20181204135952_camera_frontcenter_000091297.png,20181204135952_label_frontcenter_000091297.png,20181204135952_label3D_frontcenter_000091297.txt
20181204135952_camera_frontcenter_000091302.png,20181204135952_label_frontcenter_000091302.png,20181204135952_label3D_frontcenter_000091302.txt
20181204135952_camera_frontcenter_000091329.png,20181204135952_label_frontcenter_000091329.png,20181204135952_label3D_frontcenter_000091329.txt
20181204135952_camera_frontcenter_000091332.png,20181204135952_label_frontcenter_000091332.png,20181204135952_label3D_frontcenter_000091332.txt
20181204135952_camera_frontcenter_000091402.png,20181204135952_label_frontcenter_000091402.png,20181204135952_label3D_frontcenter_000091402.txt
20181204135952_camera_frontcenter_000092181.png,20181204135952_label_frontcenter_000092181.png,20181204135952_label3D_frontcenter_000092181.txt
20181204135952_camera_frontcenter_000092260.png,20181204135952_label_frontcenter_000092260.png,20181204135952_label3D_frontcenter_000092260.txt
20181204135952_camera_frontcenter_000092279.png,20181204135952_label_frontcenter_000092279.png,20181204135952_label3D_frontcenter_000092279.txt
20181204135952_camera_frontcenter_000092284.png,20181204135952_label_frontcenter_000092284.png,20181204135952_label3D_frontcenter_000092284.txt
20181204135952_camera_frontcenter_000092305.png,20181204135952_label_frontcenter_000092305.png,20181204135952_label3D_frontcenter_000092305.txt
20181204135952_camera_frontcenter_000092367.png,20181204135952_label_frontcenter_000092367.png,20181204135952_label3D_frontcenter_000092367.txt
20181204135952_camera_frontcenter_000092582.png,20181204135952_label_frontcenter_000092582.png,20181204135952_label3D_frontcenter_000092582.txt
20181204135952_camera_frontcenter_000092755.png,20181204135952_label_frontcenter_000092755.png,20181204135952_label3D_frontcenter_000092755.txt
20181204135952_camera_frontcenter_000093241.png,20181204135952_label_frontcenter_000093241.png,20181204135952_label3D_frontcenter_000093241.txt
20181204135952_camera_frontcenter_000093379.png,20181204135952_label_frontcenter_000093379.png,20181204135952_label3D_frontcenter_000093379.txt
20181204135952_camera_frontcenter_000093424.png,20181204135952_label_frontcenter_000093424.png,20181204135952_label3D_frontcenter_000093424.txt
20181204135952_camera_frontcenter_000093480.png,20181204135952_label_frontcenter_000093480.png,20181204135952_label3D_frontcenter_000093480.txt
20181204135952_camera_frontcenter_000093617.png,20181204135952_label_frontcenter_000093617.png,20181204135952_label3D_frontcenter_000093617.txt
20181204135952_camera_frontcenter_000093659.png,20181204135952_label_frontcenter_000093659.png,20181204135952_label3D_frontcenter_000093659.txt
20181204135952_camera_frontcenter_000093819.png,20181204135952_label_frontcenter_000093819.png,20181204135952_label3D_frontcenter_000093819.txt
20181204135952_camera_frontcenter_000093939.png,20181204135952_label_frontcenter_000093939.png,20181204135952_label3D_frontcenter_000093939.txt
20181204135952_camera_frontcenter_000093944.png,20181204135952_label_frontcenter_000093944.png,20181204135952_label3D_frontcenter_000093944.txt
20181204135952_camera_frontcenter_000094003.png,20181204135952_label_frontcenter_000094003.png,20181204135952_label3D_frontcenter_000094003.txt
20181204135952_camera_frontcenter_000094292.png,20181204135952_label_frontcenter_000094292.png,20181204135952_label3D_frontcenter_000094292.txt
20181204135952_camera_frontcenter_000094373.png,20181204135952_label_frontcenter_000094373.png,20181204135952_label3D_frontcenter_000094373.txt
20181204135952_camera_frontcenter_000094381.png,20181204135952_label_frontcenter_000094381.png,20181204135952_label3D_frontcenter_000094381.txt
20181204135952_camera_frontcenter_000094821.png,20181204135952_label_frontcenter_000094821.png,20181204135952_label3D_frontcenter_000094821.txt
20181204135952_camera_frontcenter_000095424.png,20181204135952_label_frontcenter_000095424.png,20181204135952_label3D_frontcenter_000095424.txt
20181204135952_camera_frontcenter_000095535.png,20181204135952_label_frontcenter_000095535.png,20181204135952_label3D_frontcenter_000095535.txt
20181204135952_camera_frontcenter_000095550.png,20181204135952_label_frontcenter_000095550.png,20181204135952_label3D_frontcenter_000095550.txt
20181204135952_camera_frontcenter_000095608.png,20181204135952_label_frontcenter_000095608.png,20181204135952_label3D_frontcenter_000095608.txt
20181204135952_camera_frontcenter_000095663.png,20181204135952_label_frontcenter_000095663.png,20181204135952_label3D_frontcenter_000095663.txt
20181204135952_camera_frontcenter_000095731.png,20181204135952_label_frontcenter_000095731.png,20181204135952_label3D_frontcenter_000095731.txt
20181204135952_camera_frontcenter_000095744.png,20181204135952_label_frontcenter_000095744.png,20181204135952_label3D_frontcenter_000095744.txt
20181204135952_camera_frontcenter_000095816.png,20181204135952_label_frontcenter_000095816.png,20181204135952_label3D_frontcenter_000095816.txt
20181204135952_camera_frontcenter_000095842.png,20181204135952_label_frontcenter_000095842.png,20181204135952_label3D_frontcenter_000095842.txt
20181204135952_camera_frontcenter_000095904.png,20181204135952_label_frontcenter_000095904.png,20181204135952_label3D_frontcenter_000095904.txt
20181204135952_camera_frontcenter_000096856.png,20181204135952_label_frontcenter_000096856.png,20181204135952_label3D_frontcenter_000096856.txt
20181204135952_camera_frontcenter_000096860.png,20181204135952_label_frontcenter_000096860.png,20181204135952_label3D_frontcenter_000096860.txt
20181204135952_camera_frontcenter_000096932.png,20181204135952_label_frontcenter_000096932.png,20181204135952_label3D_frontcenter_000096932.txt
20181204135952_camera_frontcenter_000096943.png,20181204135952_label_frontcenter_000096943.png,20181204135952_label3D_frontcenter_000096943.txt
20181204135952_camera_frontcenter_000097004.png,20181204135952_label_frontcenter_000097004.png,20181204135952_label3D_frontcenter_000097004.txt
20181204135952_camera_frontcenter_000097101.png,20181204135952_label_frontcenter_000097101.png,20181204135952_label3D_frontcenter_000097101.txt
20181204135952_camera_frontcenter_000097120.png,20181204135952_label_frontcenter_000097120.png,20181204135952_label3D_frontcenter_000097120.txt
20181204135952_camera_frontcenter_000097289.png,20181204135952_label_frontcenter_000097289.png,20181204135952_label3D_frontcenter_000097289.txt
20181204135952_camera_frontcenter_000097435.png,20181204135952_label_frontcenter_000097435.png,20181204135952_label3D_frontcenter_000097435.txt
20181204135952_camera_frontcenter_000097593.png,20181204135952_label_frontcenter_000097593.png,20181204135952_label3D_frontcenter_000097593.txt
20181204135952_camera_frontcenter_000097682.png,20181204135952_label_frontcenter_000097682.png,20181204135952_label3D_frontcenter_000097682.txt
20181204135952_camera_frontcenter_000097703.png,20181204135952_label_frontcenter_000097703.png,20181204135952_label3D_frontcenter_000097703.txt
20181204135952_camera_frontcenter_000097826.png,20181204135952_label_frontcenter_000097826.png,20181204135952_label3D_frontcenter_000097826.txt
20181204135952_camera_frontcenter_000097960.png,20181204135952_label_frontcenter_000097960.png,20181204135952_label3D_frontcenter_000097960.txt
20181204135952_camera_frontcenter_000098083.png,20181204135952_label_frontcenter_000098083.png,20181204135952_label3D_frontcenter_000098083.txt
20181204135952_camera_frontcenter_000098629.png,20181204135952_label_frontcenter_000098629.png,20181204135952_label3D_frontcenter_000098629.txt
20181204135952_camera_frontcenter_000098648.png,20181204135952_label_frontcenter_000098648.png,20181204135952_label3D_frontcenter_000098648.txt
20181204135952_camera_frontcenter_000098723.png,20181204135952_label_frontcenter_000098723.png,20181204135952_label3D_frontcenter_000098723.txt
20181204135952_camera_frontcenter_000098915.png,20181204135952_label_frontcenter_000098915.png,20181204135952_label3D_frontcenter_000098915.txt
20181204135952_camera_frontcenter_000098944.png,20181204135952_label_frontcenter_000098944.png,20181204135952_label3D_frontcenter_000098944.txt
20181204135952_camera_frontcenter_000099916.png,20181204135952_label_frontcenter_000099916.png,20181204135952_label3D_frontcenter_000099916.txt
20181204135952_camera_frontcenter_000100016.png,20181204135952_label_frontcenter_000100016.png,20181204135952_label3D_frontcenter_000100016.txt
20181204135952_camera_frontcenter_000100051.png,20181204135952_label_frontcenter_000100051.png,20181204135952_label3D_frontcenter_000100051.txt
20181204135952_camera_frontcenter_000100072.png,20181204135952_label_frontcenter_000100072.png,20181204135952_label3D_frontcenter_000100072.txt
20181204135952_camera_frontcenter_000100140.png,20181204135952_label_frontcenter_000100140.png,20181204135952_label3D_frontcenter_000100140.txt
20181204135952_camera_frontcenter_000100182.png,20181204135952_label_frontcenter_000100182.png,20181204135952_label3D_frontcenter_000100182.txt
20181204135952_camera_frontcenter_000100274.png,20181204135952_label_frontcenter_000100274.png,20181204135952_label3D_frontcenter_000100274.txt
20181204135952_camera_frontcenter_000100476.png,20181204135952_label_frontcenter_000100476.png,20181204135952_label3D_frontcenter_000100476.txt
20181204135952_camera_frontcenter_000100488.png,20181204135952_label_frontcenter_000100488.png,20181204135952_label3D_frontcenter_000100488.txt
20181204135952_camera_frontcenter_000101091.png,20181204135952_label_frontcenter_000101091.png,20181204135952_label3D_frontcenter_000101091.txt
20181204135952_camera_frontcenter_000101171.png,20181204135952_label_frontcenter_000101171.png,20181204135952_label3D_frontcenter_000101171.txt
20181204135952_camera_frontcenter_000101197.png,20181204135952_label_frontcenter_000101197.png,20181204135952_label3D_frontcenter_000101197.txt
20181204135952_camera_frontcenter_000101205.png,20181204135952_label_frontcenter_000101205.png,20181204135952_label3D_frontcenter_000101205.txt
20181204135952_camera_frontcenter_000101207.png,20181204135952_label_frontcenter_000101207.png,20181204135952_label3D_frontcenter_000101207.txt
20181204135952_camera_frontcenter_000102394.png,20181204135952_label_frontcenter_000102394.png,20181204135952_label3D_frontcenter_000102394.txt
20181204135952_camera_frontcenter_000102414.png,20181204135952_label_frontcenter_000102414.png,20181204135952_label3D_frontcenter_000102414.txt
20181204135952_camera_frontcenter_000102420.png,20181204135952_label_frontcenter_000102420.png,20181204135952_label3D_frontcenter_000102420.txt
20181204135952_camera_frontcenter_000102446.png,20181204135952_label_frontcenter_000102446.png,20181204135952_label3D_frontcenter_000102446.txt
20181204135952_camera_frontcenter_000102608.png,20181204135952_label_frontcenter_000102608.png,20181204135952_label3D_frontcenter_000102608.txt
20181204135952_camera_frontcenter_000103172.png,20181204135952_label_frontcenter_000103172.png,20181204135952_label3D_frontcenter_000103172.txt
20181204135952_camera_frontcenter_000103199.png,20181204135952_label_frontcenter_000103199.png,20181204135952_label3D_frontcenter_000103199.txt
20181204135952_camera_frontcenter_000103284.png,20181204135952_label_frontcenter_000103284.png,20181204135952_label3D_frontcenter_000103284.txt
20181204135952_camera_frontcenter_000103823.png,20181204135952_label_frontcenter_000103823.png,20181204135952_label3D_frontcenter_000103823.txt
20181204135952_camera_frontcenter_000103826.png,20181204135952_label_frontcenter_000103826.png,20181204135952_label3D_frontcenter_000103826.txt
20181204135952_camera_frontcenter_000103883.png,20181204135952_label_frontcenter_000103883.png,20181204135952_label3D_frontcenter_000103883.txt
20181204135952_camera_frontcenter_000103884.png,20181204135952_label_frontcenter_000103884.png,20181204135952_label3D_frontcenter_000103884.txt
20181204135952_camera_frontcenter_000103889.png,20181204135952_label_frontcenter_000103889.png,20181204135952_label3D_frontcenter_000103889.txt
20181204135952_camera_frontcenter_000104078.png,20181204135952_label_frontcenter_000104078.png,20181204135952_label3D_frontcenter_000104078.txt
20181204135952_camera_frontcenter_000104765.png,20181204135952_label_frontcenter_000104765.png,20181204135952_label3D_frontcenter_000104765.txt
20181204135952_camera_frontcenter_000105102.png,20181204135952_label_frontcenter_000105102.png,20181204135952_label3D_frontcenter_000105102.txt
20181204135952_camera_frontcenter_000105383.png,20181204135952_label_frontcenter_000105383.png,20181204135952_label3D_frontcenter_000105383.txt
20181204135952_camera_frontcenter_000105639.png,20181204135952_label_frontcenter_000105639.png,20181204135952_label3D_frontcenter_000105639.txt
20181204135952_camera_frontcenter_000105649.png,20181204135952_label_frontcenter_000105649.png,20181204135952_label3D_frontcenter_000105649.txt
20181204135952_camera_frontcenter_000106350.png,20181204135952_label_frontcenter_000106350.png,20181204135952_label3D_frontcenter_000106350.txt
20181204135952_camera_frontcenter_000106388.png,20181204135952_label_frontcenter_000106388.png,20181204135952_label3D_frontcenter_000106388.txt
20181204135952_camera_frontcenter_000106748.png,20181204135952_label_frontcenter_000106748.png,20181204135952_label3D_frontcenter_000106748.txt
20181204135952_camera_frontcenter_000106825.png,20181204135952_label_frontcenter_000106825.png,20181204135952_label3D_frontcenter_000106825.txt
20181204135952_camera_frontcenter_000107105.png,20181204135952_label_frontcenter_000107105.png,20181204135952_label3D_frontcenter_000107105.txt
20181204135952_camera_frontcenter_000107137.png,20181204135952_label_frontcenter_000107137.png,20181204135952_label3D_frontcenter_000107137.txt
20181204135952_camera_frontcenter_000107177.png,20181204135952_label_frontcenter_000107177.png,20181204135952_label3D_frontcenter_000107177.txt
20181204135952_camera_frontcenter_000107223.png,20181204135952_label_frontcenter_000107223.png,20181204135952_label3D_frontcenter_000107223.txt
20181204135952_camera_frontcenter_000107389.png,20181204135952_label_frontcenter_000107389.png,20181204135952_label3D_frontcenter_000107389.txt
20181204135952_camera_frontcenter_000107392.png,20181204135952_label_frontcenter_000107392.png,20181204135952_label3D_frontcenter_000107392.txt
